dataset,subgroup,file,model,has_anomaly_in_test,n_test,n_train,wlen,W,Wp,theta,val_metric,n_detections,n_windows_test,nab_score,raw,null,ideal,ok
microsoft,application-crash-rate-2,application-crash-rate-2/app2-05.csv,GRU,True,335,783,64,80,3,4.0,-0.0,11,8,48.926536426536416,"{'tp': 4.219658119658119, 'fp': 0.0, 'tn': 268.0, 'fn': 4, 'n_windows': 8, 'weighted': 59.17965811965812}","{'tp': 0.0, 'fp': 0.0, 'tn': 268.0, 'fn': 8, 'n_windows': 8, 'weighted': 50.96}","{'tp': 8.8, 'fp': 0.0, 'tn': 268.0, 'fn': 0, 'n_windows': 8, 'weighted': 67.76}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-04.csv,GRU,True,335,783,64,80,1,2.5,-0.0,9,2,93.37301587301582,"{'tp': 2.1416666666666666, 'fp': 2.0, 'tn': 326.0, 'fn': 0, 'n_windows': 2, 'weighted': 73.64166666666667}","{'tp': 0.0, 'fp': 0.0, 'tn': 326.0, 'fn': 2, 'n_windows': 2, 'weighted': 69.72}","{'tp': 2.2, 'fp': 0.0, 'tn': 326.0, 'fn': 0, 'n_windows': 2, 'weighted': 73.92}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-04.csv,TCN,True,335,783,64,80,1,3.0,-0.0,13,2,91.46825396825395,"{'tp': 2.1166666666666667, 'fp': 2.5, 'tn': 326.0, 'fn': 0, 'n_windows': 2, 'weighted': 73.56166666666667}","{'tp': 0.0, 'fp': 0.0, 'tn': 326.0, 'fn': 2, 'n_windows': 2, 'weighted': 69.72}","{'tp': 2.2, 'fp': 0.0, 'tn': 326.0, 'fn': 0, 'n_windows': 2, 'weighted': 73.92}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-01.csv,TCN,True,334,780,64,80,3,3.5,-0.0,10,2,-6.547619047619179,"{'tp': 0.0, 'fp': 2.5, 'tn': 312.0, 'fn': 2, 'n_windows': 2, 'weighted': 66.365}","{'tp': 0.0, 'fp': 0.0, 'tn': 312.0, 'fn': 2, 'n_windows': 2, 'weighted': 66.64}","{'tp': 2.2, 'fp': 0.0, 'tn': 312.0, 'fn': 0, 'n_windows': 2, 'weighted': 70.84}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-01.csv,Transformer,True,334,780,64,80,1,3.5,-0.0,9,2,93.51473922902485,"{'tp': 2.1476190476190475, 'fp': 2.0, 'tn': 312.0, 'fn': 0, 'n_windows': 2, 'weighted': 70.56761904761905}","{'tp': 0.0, 'fp': 0.0, 'tn': 312.0, 'fn': 2, 'n_windows': 2, 'weighted': 66.64}","{'tp': 2.2, 'fp': 0.0, 'tn': 312.0, 'fn': 0, 'n_windows': 2, 'weighted': 70.84}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-06.csv,GRU,True,335,781,64,80,3,4.0,-0.0,24,2,96.68831168831166,"{'tp': 2.170909090909091, 'fp': 1.0, 'tn': 301.0, 'fn': 0, 'n_windows': 2, 'weighted': 68.28090909090909}","{'tp': 0.0, 'fp': 0.0, 'tn': 301.0, 'fn': 2, 'n_windows': 2, 'weighted': 64.22}","{'tp': 2.2, 'fp': 0.0, 'tn': 301.0, 'fn': 0, 'n_windows': 2, 'weighted': 68.42}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-06.csv,TCN,True,335,781,64,80,1,4.0,-0.0,14,2,96.79653679653667,"{'tp': 2.1754545454545458, 'fp': 1.0, 'tn': 301.0, 'fn': 0, 'n_windows': 2, 'weighted': 68.28545454545454}","{'tp': 0.0, 'fp': 0.0, 'tn': 301.0, 'fn': 2, 'n_windows': 2, 'weighted': 64.22}","{'tp': 2.2, 'fp': 0.0, 'tn': 301.0, 'fn': 0, 'n_windows': 2, 'weighted': 68.42}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-03.csv,TCN,True,335,783,64,20,1,4.0,-0.25,10,1,82.69841269841282,"{'tp': 1.0666666666666667, 'fp': 3.0, 'tn': 328.0, 'fn': 0, 'n_windows': 1, 'weighted': 72.89666666666666}","{'tp': 0.0, 'fp': 0.0, 'tn': 328.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.16}","{'tp': 1.1, 'fp': 0.0, 'tn': 328.0, 'fn': 0, 'n_windows': 1, 'weighted': 73.25999999999999}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-03.csv,Transformer,True,335,783,64,10,1,3.0,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 328.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.16}","{'tp': 0.0, 'fp': 0.0, 'tn': 328.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.16}","{'tp': 1.1, 'fp': 0.0, 'tn': 328.0, 'fn': 0, 'n_windows': 1, 'weighted': 73.25999999999999}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-03.csv,TSMixer,True,335,783,64,10,1,3.0,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 328.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.16}","{'tp': 0.0, 'fp': 0.0, 'tn': 328.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.16}","{'tp': 1.1, 'fp': 0.0, 'tn': 328.0, 'fn': 0, 'n_windows': 1, 'weighted': 73.25999999999999}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-03.csv,IsolationForest,True,335,783,64,80,1,2.5,-0.0,35,1,73.17460317460313,"{'tp': 1.05, 'fp': 4.666666666666667, 'tn': 328.0, 'fn': 0, 'n_windows': 1, 'weighted': 72.69666666666666}","{'tp': 0.0, 'fp': 0.0, 'tn': 328.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.16}","{'tp': 1.1, 'fp': 0.0, 'tn': 328.0, 'fn': 0, 'n_windows': 1, 'weighted': 73.25999999999999}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-06.csv,IsolationForest,True,335,781,64,80,1,3.0,-0.0,30,2,96.4502164502163,"{'tp': 2.160909090909091, 'fp': 1.0, 'tn': 301.0, 'fn': 0, 'n_windows': 2, 'weighted': 68.27090909090909}","{'tp': 0.0, 'fp': 0.0, 'tn': 301.0, 'fn': 2, 'n_windows': 2, 'weighted': 64.22}","{'tp': 2.2, 'fp': 0.0, 'tn': 301.0, 'fn': 0, 'n_windows': 2, 'weighted': 68.42}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-07.csv,GRU,True,333,776,64,80,1,2.5,-0.0,10,4,73.1122448979592,"{'tp': 3.196428571428571, 'fp': 0.5, 'tn': 311.0, 'fn': 1, 'n_windows': 4, 'weighted': 70.56142857142858}","{'tp': 0.0, 'fp': 0.0, 'tn': 311.0, 'fn': 4, 'n_windows': 4, 'weighted': 64.42}","{'tp': 4.4, 'fp': 0.0, 'tn': 311.0, 'fn': 0, 'n_windows': 4, 'weighted': 72.82000000000001}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-02.csv,Transformer,True,335,782,64,10,1,3.0,-0.75,29,2,-13.095238095238019,"{'tp': 0.0, 'fp': 5.0, 'tn': 307.0, 'fn': 2, 'n_windows': 2, 'weighted': 64.99000000000001}","{'tp': 0.0, 'fp': 0.0, 'tn': 307.0, 'fn': 2, 'n_windows': 2, 'weighted': 65.54}","{'tp': 2.2, 'fp': 0.0, 'tn': 307.0, 'fn': 0, 'n_windows': 2, 'weighted': 69.74000000000001}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-02.csv,TSMixer,True,335,782,64,10,1,3.0,-0.75,0,2,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 307.0, 'fn': 2, 'n_windows': 2, 'weighted': 65.54}","{'tp': 0.0, 'fp': 0.0, 'tn': 307.0, 'fn': 2, 'n_windows': 2, 'weighted': 65.54}","{'tp': 2.2, 'fp': 0.0, 'tn': 307.0, 'fn': 0, 'n_windows': 2, 'weighted': 69.74000000000001}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-05.csv,TSMixer,True,335,783,64,80,3,2.5,-0.0,13,8,36.2182030932031,"{'tp': 3.1946581196581194, 'fp': 1.0, 'tn': 268.0, 'fn': 5, 'n_windows': 8, 'weighted': 57.04465811965812}","{'tp': 0.0, 'fp': 0.0, 'tn': 268.0, 'fn': 8, 'n_windows': 8, 'weighted': 50.96}","{'tp': 8.8, 'fp': 0.0, 'tn': 268.0, 'fn': 0, 'n_windows': 8, 'weighted': 67.76}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-05.csv,IsolationForest,True,335,783,64,80,1,3.5,-0.0,14,8,35.59091371591368,"{'tp': 3.0709401709401707, 'fp': 0.8333333333333334, 'tn': 268.0, 'fn': 5, 'n_windows': 8, 'weighted': 56.9392735042735}","{'tp': 0.0, 'fp': 0.0, 'tn': 268.0, 'fn': 8, 'n_windows': 8, 'weighted': 50.96}","{'tp': 8.8, 'fp': 0.0, 'tn': 268.0, 'fn': 0, 'n_windows': 8, 'weighted': 67.76}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-05.csv,TCN,True,335,783,64,80,1,2.5,-0.0,18,8,46.27149470899468,"{'tp': 4.186111111111111, 'fp': 3.75, 'tn': 268.0, 'fn': 4, 'n_windows': 8, 'weighted': 58.73361111111111}","{'tp': 0.0, 'fp': 0.0, 'tn': 268.0, 'fn': 8, 'n_windows': 8, 'weighted': 50.96}","{'tp': 8.8, 'fp': 0.0, 'tn': 268.0, 'fn': 0, 'n_windows': 8, 'weighted': 67.76}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-05.csv,Transformer,True,335,783,64,20,1,4.0,-0.25,8,8,73.45149063899066,"{'tp': 6.339850427350427, 'fp': 0.0, 'tn': 268.0, 'fn': 2, 'n_windows': 8, 'weighted': 63.299850427350435}","{'tp': 0.0, 'fp': 0.0, 'tn': 268.0, 'fn': 8, 'n_windows': 8, 'weighted': 50.96}","{'tp': 8.8, 'fp': 0.0, 'tn': 268.0, 'fn': 0, 'n_windows': 8, 'weighted': 67.76}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-07.csv,TSMixer,True,333,776,64,80,1,2.5,-0.0,10,4,73.1122448979592,"{'tp': 3.196428571428571, 'fp': 0.5, 'tn': 311.0, 'fn': 1, 'n_windows': 4, 'weighted': 70.56142857142858}","{'tp': 0.0, 'fp': 0.0, 'tn': 311.0, 'fn': 4, 'n_windows': 4, 'weighted': 64.42}","{'tp': 4.4, 'fp': 0.0, 'tn': 311.0, 'fn': 0, 'n_windows': 4, 'weighted': 72.82000000000001}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-07.csv,IsolationForest,True,333,776,64,80,1,2.5,-0.0,13,4,48.25821995464857,"{'tp': 2.117857142857143, 'fp': 0.5833333333333333, 'tn': 311.0, 'fn': 2, 'n_windows': 4, 'weighted': 68.47369047619048}","{'tp': 0.0, 'fp': 0.0, 'tn': 311.0, 'fn': 4, 'n_windows': 4, 'weighted': 64.42}","{'tp': 4.4, 'fp': 0.0, 'tn': 311.0, 'fn': 0, 'n_windows': 4, 'weighted': 72.82000000000001}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-04.csv,Transformer,True,335,783,64,80,1,2.5,-0.0,7,2,94.68253968253944,"{'tp': 2.1416666666666666, 'fp': 1.5, 'tn': 326.0, 'fn': 0, 'n_windows': 2, 'weighted': 73.69666666666666}","{'tp': 0.0, 'fp': 0.0, 'tn': 326.0, 'fn': 2, 'n_windows': 2, 'weighted': 69.72}","{'tp': 2.2, 'fp': 0.0, 'tn': 326.0, 'fn': 0, 'n_windows': 2, 'weighted': 73.92}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-04.csv,TSMixer,True,335,783,64,80,1,2.5,-0.0,8,2,93.37301587301582,"{'tp': 2.1416666666666666, 'fp': 2.0, 'tn': 326.0, 'fn': 0, 'n_windows': 2, 'weighted': 73.64166666666667}","{'tp': 0.0, 'fp': 0.0, 'tn': 326.0, 'fn': 2, 'n_windows': 2, 'weighted': 69.72}","{'tp': 2.2, 'fp': 0.0, 'tn': 326.0, 'fn': 0, 'n_windows': 2, 'weighted': 73.92}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-08.csv,GRU,True,335,783,64,80,1,3.0,-0.0,7,1,88.33333333333375,"{'tp': 1.075, 'fp': 2.0, 'tn': 330.0, 'fn': 0, 'n_windows': 1, 'weighted': 73.455}","{'tp': 0.0, 'fp': 0.0, 'tn': 330.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.6}","{'tp': 1.1, 'fp': 0.0, 'tn': 330.0, 'fn': 0, 'n_windows': 1, 'weighted': 73.69999999999999}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-08.csv,TCN,True,335,783,64,80,1,4.0,-0.0,6,1,88.33333333333375,"{'tp': 1.075, 'fp': 2.0, 'tn': 330.0, 'fn': 0, 'n_windows': 1, 'weighted': 73.455}","{'tp': 0.0, 'fp': 0.0, 'tn': 330.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.6}","{'tp': 1.1, 'fp': 0.0, 'tn': 330.0, 'fn': 0, 'n_windows': 1, 'weighted': 73.69999999999999}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-08.csv,IsolationForest,True,335,783,64,80,1,3.5,-0.0,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 330.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.6}","{'tp': 0.0, 'fp': 0.0, 'tn': 330.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.6}","{'tp': 1.1, 'fp': 0.0, 'tn': 330.0, 'fn': 0, 'n_windows': 1, 'weighted': 73.69999999999999}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-09.csv,GRU,True,335,783,64,80,1,3.5,-0.0,8,1,83.73015873015927,"{'tp': 1.0333333333333334, 'fp': 2.5, 'tn': 331.0, 'fn': 0, 'n_windows': 1, 'weighted': 73.57833333333335}","{'tp': 0.0, 'fp': 0.0, 'tn': 331.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.82000000000001}","{'tp': 1.1, 'fp': 0.0, 'tn': 331.0, 'fn': 0, 'n_windows': 1, 'weighted': 73.92}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-10.csv,IsolationForest,True,329,766,64,80,1,3.5,-0.0,4,2,47.89682539682545,"{'tp': 1.0666666666666667, 'fp': 0.5, 'tn': 322.0, 'fn': 1, 'n_windows': 2, 'weighted': 70.85166666666667}","{'tp': 0.0, 'fp': 0.0, 'tn': 322.0, 'fn': 2, 'n_windows': 2, 'weighted': 68.84}","{'tp': 2.2, 'fp': 0.0, 'tn': 322.0, 'fn': 0, 'n_windows': 2, 'weighted': 73.04}",True
microsoft,consumer-purchase-rate,consumer-purchase-rate/purchase-01.csv,GRU,False,374,874,64,10,1,3.0,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.28}","{'tp': 0.0, 'fp': 0.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.28}","{'tp': 0.0, 'fp': 0.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.28}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-10.csv,GRU,True,329,766,64,10,1,3.0,-0.75,0,2,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 322.0, 'fn': 2, 'n_windows': 2, 'weighted': 68.84}","{'tp': 0.0, 'fp': 0.0, 'tn': 322.0, 'fn': 2, 'n_windows': 2, 'weighted': 68.84}","{'tp': 2.2, 'fp': 0.0, 'tn': 322.0, 'fn': 0, 'n_windows': 2, 'weighted': 73.04}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-10.csv,TCN,True,329,766,64,10,1,3.0,-0.75,0,2,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 322.0, 'fn': 2, 'n_windows': 2, 'weighted': 68.84}","{'tp': 0.0, 'fp': 0.0, 'tn': 322.0, 'fn': 2, 'n_windows': 2, 'weighted': 68.84}","{'tp': 2.2, 'fp': 0.0, 'tn': 322.0, 'fn': 0, 'n_windows': 2, 'weighted': 73.04}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-09.csv,TSMixer,True,335,783,64,80,1,4.0,-0.0,5,1,88.9682539682545,"{'tp': 1.0333333333333334, 'fp': 1.5, 'tn': 331.0, 'fn': 0, 'n_windows': 1, 'weighted': 73.68833333333335}","{'tp': 0.0, 'fp': 0.0, 'tn': 331.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.82000000000001}","{'tp': 1.1, 'fp': 0.0, 'tn': 331.0, 'fn': 0, 'n_windows': 1, 'weighted': 73.92}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-09.csv,IsolationForest,True,335,783,64,80,1,2.5,-0.0,7,1,-13.095238095238402,"{'tp': 0.0, 'fp': 2.5, 'tn': 331.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.545}","{'tp': 0.0, 'fp': 0.0, 'tn': 331.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.82000000000001}","{'tp': 1.1, 'fp': 0.0, 'tn': 331.0, 'fn': 0, 'n_windows': 1, 'weighted': 73.92}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-07.csv,TCN,True,333,776,64,80,1,2.5,-0.0,13,4,72.45748299319722,"{'tp': 3.196428571428571, 'fp': 1.0, 'tn': 311.0, 'fn': 1, 'n_windows': 4, 'weighted': 70.50642857142857}","{'tp': 0.0, 'fp': 0.0, 'tn': 311.0, 'fn': 4, 'n_windows': 4, 'weighted': 64.42}","{'tp': 4.4, 'fp': 0.0, 'tn': 311.0, 'fn': 0, 'n_windows': 4, 'weighted': 72.82000000000001}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-07.csv,Transformer,True,333,776,64,80,1,4.0,-0.0,9,4,73.1122448979592,"{'tp': 3.196428571428571, 'fp': 0.5, 'tn': 311.0, 'fn': 1, 'n_windows': 4, 'weighted': 70.56142857142858}","{'tp': 0.0, 'fp': 0.0, 'tn': 311.0, 'fn': 4, 'n_windows': 4, 'weighted': 64.42}","{'tp': 4.4, 'fp': 0.0, 'tn': 311.0, 'fn': 0, 'n_windows': 4, 'weighted': 72.82000000000001}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-06.csv,Transformer,True,335,781,64,80,1,4.0,-0.0,17,2,95.40043290043269,"{'tp': 2.171818181818182, 'fp': 1.5, 'tn': 301.0, 'fn': 0, 'n_windows': 2, 'weighted': 68.22681818181817}","{'tp': 0.0, 'fp': 0.0, 'tn': 301.0, 'fn': 2, 'n_windows': 2, 'weighted': 64.22}","{'tp': 2.2, 'fp': 0.0, 'tn': 301.0, 'fn': 0, 'n_windows': 2, 'weighted': 68.42}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-06.csv,TSMixer,True,335,781,64,80,1,4.0,-0.0,13,2,95.72510822510806,"{'tp': 2.1854545454545455, 'fp': 1.5, 'tn': 301.0, 'fn': 0, 'n_windows': 2, 'weighted': 68.24045454545454}","{'tp': 0.0, 'fp': 0.0, 'tn': 301.0, 'fn': 2, 'n_windows': 2, 'weighted': 64.22}","{'tp': 2.2, 'fp': 0.0, 'tn': 301.0, 'fn': 0, 'n_windows': 2, 'weighted': 68.42}",True
microsoft,consumer-purchase-rate,consumer-purchase-rate/purchase-02.csv,IsolationForest,True,374,874,64,80,1,2.5,-0.0,7,4,23.66496598639448,"{'tp': 1.042857142857143, 'fp': 0.5, 'tn': 345.0, 'fn': 3, 'n_windows': 4, 'weighted': 73.88785714285714}","{'tp': 0.0, 'fp': 0.0, 'tn': 345.0, 'fn': 4, 'n_windows': 4, 'weighted': 71.9}","{'tp': 4.4, 'fp': 0.0, 'tn': 345.0, 'fn': 0, 'n_windows': 4, 'weighted': 80.30000000000001}",True
microsoft,consumer-purchase-rate,consumer-purchase-rate/purchase-03.csv,GRU,False,374,874,64,80,1,3.0,-0.0,4,0,0.0,"{'tp': 0.0, 'fp': 2.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.06}","{'tp': 0.0, 'fp': 0.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.28}","{'tp': 0.0, 'fp': 0.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.28}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-09.csv,TCN,True,335,783,64,20,3,4.0,-0.25,1,1,-2.619047619047951,"{'tp': 0.0, 'fp': 0.5, 'tn': 331.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.765}","{'tp': 0.0, 'fp': 0.0, 'tn': 331.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.82000000000001}","{'tp': 1.1, 'fp': 0.0, 'tn': 331.0, 'fn': 0, 'n_windows': 1, 'weighted': 73.92}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-09.csv,Transformer,True,335,783,64,80,3,4.0,-0.0,10,1,86.34920634920654,"{'tp': 1.0333333333333334, 'fp': 2.0, 'tn': 331.0, 'fn': 0, 'n_windows': 1, 'weighted': 73.63333333333334}","{'tp': 0.0, 'fp': 0.0, 'tn': 331.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.82000000000001}","{'tp': 1.1, 'fp': 0.0, 'tn': 331.0, 'fn': 0, 'n_windows': 1, 'weighted': 73.92}",True
microsoft,consumer-purchase-rate,consumer-purchase-rate/purchase-01.csv,TSMixer,False,374,874,64,10,1,3.0,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.28}","{'tp': 0.0, 'fp': 0.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.28}","{'tp': 0.0, 'fp': 0.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.28}",True
microsoft,consumer-purchase-rate,consumer-purchase-rate/purchase-01.csv,IsolationForest,False,374,874,64,10,1,3.5,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.28}","{'tp': 0.0, 'fp': 0.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.28}","{'tp': 0.0, 'fp': 0.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.28}",True
microsoft,consumer-purchase-rate,consumer-purchase-rate/purchase-02.csv,GRU,True,374,874,64,80,1,3.5,-0.0,10,4,97.52834467120182,"{'tp': 4.302380952380952, 'fp': 1.0, 'tn': 345.0, 'fn': 0, 'n_windows': 4, 'weighted': 80.09238095238096}","{'tp': 0.0, 'fp': 0.0, 'tn': 345.0, 'fn': 4, 'n_windows': 4, 'weighted': 71.9}","{'tp': 4.4, 'fp': 0.0, 'tn': 345.0, 'fn': 0, 'n_windows': 4, 'weighted': 80.30000000000001}",True
microsoft,consumer-purchase-rate,consumer-purchase-rate/purchase-02.csv,TCN,True,374,874,64,80,1,3.5,-0.0,8,4,72.19954648526077,"{'tp': 3.1747619047619047, 'fp': 1.0, 'tn': 345.0, 'fn': 1, 'n_windows': 4, 'weighted': 77.96476190476191}","{'tp': 0.0, 'fp': 0.0, 'tn': 345.0, 'fn': 4, 'n_windows': 4, 'weighted': 71.9}","{'tp': 4.4, 'fp': 0.0, 'tn': 345.0, 'fn': 0, 'n_windows': 4, 'weighted': 80.30000000000001}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-08.csv,Transformer,True,335,783,64,10,1,3.0,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 330.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.6}","{'tp': 0.0, 'fp': 0.0, 'tn': 330.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.6}","{'tp': 1.1, 'fp': 0.0, 'tn': 330.0, 'fn': 0, 'n_windows': 1, 'weighted': 73.69999999999999}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-08.csv,TSMixer,True,335,783,64,80,3,3.5,-0.0,10,1,90.95238095238103,"{'tp': 1.075, 'fp': 1.5, 'tn': 330.0, 'fn': 0, 'n_windows': 1, 'weighted': 73.50999999999999}","{'tp': 0.0, 'fp': 0.0, 'tn': 330.0, 'fn': 1, 'n_windows': 1, 'weighted': 71.6}","{'tp': 1.1, 'fp': 0.0, 'tn': 330.0, 'fn': 0, 'n_windows': 1, 'weighted': 73.69999999999999}",True
microsoft,consumer-purchase-rate,consumer-purchase-rate/purchase-01.csv,TCN,False,374,874,64,10,1,3.0,-0.75,1,0,0.0,"{'tp': 0.0, 'fp': 1.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.17}","{'tp': 0.0, 'fp': 0.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.28}","{'tp': 0.0, 'fp': 0.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.28}",True
microsoft,consumer-purchase-rate,consumer-purchase-rate/purchase-01.csv,Transformer,False,374,874,64,10,1,3.0,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.28}","{'tp': 0.0, 'fp': 0.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.28}","{'tp': 0.0, 'fp': 0.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.28}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-10.csv,Transformer,True,329,766,64,10,1,3.0,-0.75,0,2,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 322.0, 'fn': 2, 'n_windows': 2, 'weighted': 68.84}","{'tp': 0.0, 'fp': 0.0, 'tn': 322.0, 'fn': 2, 'n_windows': 2, 'weighted': 68.84}","{'tp': 2.2, 'fp': 0.0, 'tn': 322.0, 'fn': 0, 'n_windows': 2, 'weighted': 73.04}",True
microsoft,application-crash-rate-2,application-crash-rate-2/app2-10.csv,TSMixer,True,329,766,64,10,1,3.0,-0.75,0,2,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 322.0, 'fn': 2, 'n_windows': 2, 'weighted': 68.84}","{'tp': 0.0, 'fp': 0.0, 'tn': 322.0, 'fn': 2, 'n_windows': 2, 'weighted': 68.84}","{'tp': 2.2, 'fp': 0.0, 'tn': 322.0, 'fn': 0, 'n_windows': 2, 'weighted': 73.04}",True
microsoft,consumer-purchase-rate,consumer-purchase-rate/purchase-04.csv,IsolationForest,False,374,874,64,80,1,3.0,-0.0,2,0,0.0,"{'tp': 0.0, 'fp': 1.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.17}","{'tp': 0.0, 'fp': 0.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.28}","{'tp': 0.0, 'fp': 0.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.28}",True
microsoft,consumer-purchase-rate,consumer-purchase-rate/purchase-05.csv,GRU,False,374,874,64,80,1,3.0,-0.0,1,0,0.0,"{'tp': 0.0, 'fp': 1.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.17}","{'tp': 0.0, 'fp': 0.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.28}","{'tp': 0.0, 'fp': 0.0, 'tn': 374.0, 'fn': 0, 'n_windows': 0, 'weighted': 82.28}",True
